willid_full,year,treat,site_id,exp,willid,fall_height,species_id,fence,dam,browse,n.plants,n.years,min.year,max.year,site_full
wb-dc-200,2014,dc,wb,1,200,268,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-203,2014,dc,wb,1,203,159,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-206,2014,dc,wb,1,206,101,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-209,2014,dc,wb,1,209,293,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-212,2014,dc,wb,1,212,297,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-215,2014,dc,wb,1,215,231,boothi,0,1,1,19,20,2001,2020,wb-dc
wb-dc-218,2014,dc,wb,1,218,131,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-221,2014,dc,wb,1,221,308,boothi,0,1,1,17,20,2001,2020,wb-dc
wb-dc-224,2014,dc,wb,1,224,270,boothi,0,1,1,22,20,2001,2020,wb-dc
wb-dc-164,2015,dc,wb,1,164,169,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-167,2015,dc,wb,1,167,206,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-170,2015,dc,wb,1,170,230,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-173,2015,dc,wb,1,173,267,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-176,2015,dc,wb,1,176,366,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-179,2015,dc,wb,1,179,216,geyer,0,1,1,18,18,2001,2018,wb-dc
wb-dc-182,2015,dc,wb,1,182,305,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-185,2015,dc,wb,1,185,346,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-188,2015,dc,wb,1,188,340,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-191,2015,dc,wb,1,191,345,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-194,2015,dc,wb,1,194,322,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-197,2015,dc,wb,1,197,363,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-200,2015,dc,wb,1,200,300,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-203,2015,dc,wb,1,203,205,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-206,2015,dc,wb,1,206,147,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-209,2015,dc,wb,1,209,289,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-212,2015,dc,wb,1,212,353,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-215,2015,dc,wb,1,215,243,boothi,0,1,1,19,20,2001,2020,wb-dc
wb-dc-218,2015,dc,wb,1,218,156,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-221,2015,dc,wb,1,221,328,boothi,0,1,1,17,20,2001,2020,wb-dc
wb-dc-224,2015,dc,wb,1,224,280,boothi,0,1,1,22,20,2001,2020,wb-dc
wb-dc-164,2016,dc,wb,1,164,221,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-167,2016,dc,wb,1,167,208,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-170,2016,dc,wb,1,170,254,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-173,2016,dc,wb,1,173,295,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-176,2016,dc,wb,1,176,329,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-179,2016,dc,wb,1,179,272,geyer,0,1,1,18,18,2001,2018,wb-dc
wb-dc-182,2016,dc,wb,1,182,320,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-185,2016,dc,wb,1,185,350,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-188,2016,dc,wb,1,188,317,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-191,2016,dc,wb,1,191,316,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-194,2016,dc,wb,1,194,293,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-197,2016,dc,wb,1,197,328,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-200,2016,dc,wb,1,200,252,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-203,2016,dc,wb,1,203,150,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-206,2016,dc,wb,1,206,115,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-209,2016,dc,wb,1,209,278,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-212,2016,dc,wb,1,212,324,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-215,2016,dc,wb,1,215,258,boothi,0,1,1,19,20,2001,2020,wb-dc
wb-dc-218,2016,dc,wb,1,218,162,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-221,2016,dc,wb,1,221,314,boothi,0,1,1,17,20,2001,2020,wb-dc
wb-dc-224,2016,dc,wb,1,224,268,boothi,0,1,1,22,20,2001,2020,wb-dc
wb-dc-164,2017,dc,wb,1,164,219,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-167,2017,dc,wb,1,167,250,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-170,2017,dc,wb,1,170,197,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-173,2017,dc,wb,1,173,297,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-173,2017,dc,wb,1,173,197,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-176,2017,dc,wb,1,176,349,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-179,2017,dc,wb,1,179,197,geyer,0,1,1,18,18,2001,2018,wb-dc
wb-dc-182,2017,dc,wb,1,182,250,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-185,2017,dc,wb,1,185,390,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-188,2017,dc,wb,1,188,330,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-191,2017,dc,wb,1,191,424,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-194,2017,dc,wb,1,194,321,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-197,2017,dc,wb,1,197,424,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-200,2017,dc,wb,1,200,251,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-203,2017,dc,wb,1,203,167,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-206,2017,dc,wb,1,206,86,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-209,2017,dc,wb,1,209,265,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-212,2017,dc,wb,1,212,337,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-215,2017,dc,wb,1,215,266,boothi,0,1,1,19,20,2001,2020,wb-dc
wb-dc-218,2017,dc,wb,1,218,207,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-224,2017,dc,wb,1,224,226,boothi,0,1,1,22,20,2001,2020,wb-dc
wb-dc-164,2018,dc,wb,1,164,225,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-167,2018,dc,wb,1,167,247,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-170,2018,dc,wb,1,170,296,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-173,2018,dc,wb,1,173,329,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-176,2018,dc,wb,1,176,349,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-179,2018,dc,wb,1,179,221,geyer,0,1,1,18,18,2001,2018,wb-dc
wb-dc-182,2018,dc,wb,1,182,321,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-185,2018,dc,wb,1,185,283,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-188,2018,dc,wb,1,188,352,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-191,2018,dc,wb,1,191,311,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-194,2018,dc,wb,1,194,312,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-197,2018,dc,wb,1,197,424,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-200,2018,dc,wb,1,200,NA,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-200,2018,dc,wb,1,200,235,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-203,2018,dc,wb,1,203,146,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-203,2018,dc,wb,1,203,NA,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-206,2018,dc,wb,1,206,81,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-209,2018,dc,wb,1,209,332,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-164,2019,dc,wb,1,164,240,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-167,2019,dc,wb,1,167,259,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-170,2019,dc,wb,1,170,281,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-173,2019,dc,wb,1,173,340,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-176,2019,dc,wb,1,176,384,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-179,2019,dc,wb,1,179,NA,geyer,0,1,1,18,18,2001,2018,wb-dc
wb-dc-182,2019,dc,wb,1,182,373,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-185,2019,dc,wb,1,185,350,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-185,2019,dc,wb,1,185,NA,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-188,2019,dc,wb,1,188,353,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-191,2019,dc,wb,1,191,344,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-194,2019,dc,wb,1,194,306,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-197,2019,dc,wb,1,197,341,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-200,2019,dc,wb,1,200,240,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-203,2019,dc,wb,1,203,167,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-206,2019,dc,wb,1,206,38,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-209,2019,dc,wb,1,209,325,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-212,2019,dc,wb,1,212,298,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-215,2019,dc,wb,1,215,286,boothi,0,1,1,19,20,2001,2020,wb-dc
wb-dc-218,2019,dc,wb,1,218,260,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-218,2019,dc,wb,1,218,NA,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-221,2019,dc,wb,1,221,334,boothi,0,1,1,17,20,2001,2020,wb-dc
wb-dc-224,2019,dc,wb,1,224,NA,boothi,0,1,1,22,20,2001,2020,wb-dc
wb-dc-224,2019,dc,wb,1,224,296,boothi,0,1,1,22,20,2001,2020,wb-dc
wb-dc-164,2020,dc,wb,1,164,189,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-167,2020,dc,wb,1,167,239,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-170,2020,dc,wb,1,170,327,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-173,2020,dc,wb,1,173,346,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-176,2020,dc,wb,1,176,385,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-179,2020,dc,wb,1,179,NA,geyer,0,1,1,18,18,2001,2018,wb-dc
wb-dc-182,2020,dc,wb,1,182,394,geyer,0,1,1,20,20,2001,2020,wb-dc
wb-dc-185,2020,dc,wb,1,185,372,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-188,2020,dc,wb,1,188,320,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-191,2020,dc,wb,1,191,304,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-194,2020,dc,wb,1,194,324,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-197,2020,dc,wb,1,197,450,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-200,2020,dc,wb,1,200,276,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-203,2020,dc,wb,1,203,180,beb,0,1,1,20,20,2001,2020,wb-dc
wb-dc-206,2020,dc,wb,1,206,35,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-209,2020,dc,wb,1,209,350,boothi,0,1,1,20,20,2001,2020,wb-dc
wb-dc-212,2020,dc,wb,1,212,364,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-215,2020,dc,wb,1,215,289,boothi,0,1,1,19,20,2001,2020,wb-dc
wb-dc-218,2020,dc,wb,1,218,229,boothi,0,1,1,18,20,2001,2020,wb-dc
wb-dc-221,2020,dc,wb,1,221,261,boothi,0,1,1,17,20,2001,2020,wb-dc
wb-dc-224,2020,dc,wb,1,224,276,boothi,0,1,1,22,20,2001,2020,wb-dc
eb1-dx-1,2001,dx,eb1,1,1,46,boothi,1,1,0,18,20,2001,2020,eb1-dx
eb1-dx-10,2001,dx,eb1,1,10,134,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-11,2001,dx,eb1,1,11,100,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-12,2001,dx,eb1,1,12,90,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-13,2001,dx,eb1,1,13,120,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-14,2001,dx,eb1,1,14,76,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-15,2001,dx,eb1,1,15,127,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-2,2001,dx,eb1,1,2,155,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-3,2001,dx,eb1,1,3,64,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-4,2001,dx,eb1,1,4,141,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-456,2001,dx,eb1,1,456,75,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-5,2001,dx,eb1,1,5,90,beb,1,1,0,15,20,2001,2020,eb1-dx
eb1-dx-6,2001,dx,eb1,1,6,141,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-7,2001,dx,eb1,1,7,100,geyer,1,1,0,13,14,2001,2014,eb1-dx
eb1-dx-8,2001,dx,eb1,1,8,123,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-9,2001,dx,eb1,1,9,141,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-1,2002,dx,eb1,1,1,43,boothi,1,1,0,18,20,2001,2020,eb1-dx
eb1-dx-10,2002,dx,eb1,1,10,144,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-11,2002,dx,eb1,1,11,124,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-12,2002,dx,eb1,1,12,108,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-13,2002,dx,eb1,1,13,142,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-14,2002,dx,eb1,1,14,82,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-15,2002,dx,eb1,1,15,158,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-2,2002,dx,eb1,1,2,200,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-3,2002,dx,eb1,1,3,70,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-4,2002,dx,eb1,1,4,160,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-456,2002,dx,eb1,1,456,74,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-5,2002,dx,eb1,1,5,103,beb,1,1,0,15,20,2001,2020,eb1-dx
eb1-dx-6,2002,dx,eb1,1,6,170,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-7,2002,dx,eb1,1,7,110,geyer,1,1,0,13,14,2001,2014,eb1-dx
eb1-dx-8,2002,dx,eb1,1,8,119,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-9,2002,dx,eb1,1,9,183,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-1,2003,dx,eb1,1,1,54,boothi,1,1,0,18,20,2001,2020,eb1-dx
eb1-dx-10,2003,dx,eb1,1,10,154,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-11,2003,dx,eb1,1,11,114,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-12,2003,dx,eb1,1,12,107,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-13,2003,dx,eb1,1,13,150,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-14,2003,dx,eb1,1,14,90,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-15,2003,dx,eb1,1,15,164,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-2,2003,dx,eb1,1,2,240,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-3,2003,dx,eb1,1,3,77,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-4,2003,dx,eb1,1,4,157,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-456,2003,dx,eb1,1,456,78,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-5,2003,dx,eb1,1,5,115,beb,1,1,0,15,20,2001,2020,eb1-dx
eb1-dx-6,2003,dx,eb1,1,6,177,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-7,2003,dx,eb1,1,7,127,geyer,1,1,0,13,14,2001,2014,eb1-dx
eb1-dx-8,2003,dx,eb1,1,8,116,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-9,2003,dx,eb1,1,9,179,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-1,2004,dx,eb1,1,1,48,boothi,1,1,0,18,20,2001,2020,eb1-dx
eb1-dx-10,2004,dx,eb1,1,10,168,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-11,2004,dx,eb1,1,11,123,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-12,2004,dx,eb1,1,12,111,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-13,2004,dx,eb1,1,13,152,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-14,2004,dx,eb1,1,14,90,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-15,2004,dx,eb1,1,15,190,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-2,2004,dx,eb1,1,2,235,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-3,2004,dx,eb1,1,3,88,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-4,2004,dx,eb1,1,4,169,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-456,2004,dx,eb1,1,456,79,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-6,2004,dx,eb1,1,6,186,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-7,2004,dx,eb1,1,7,130,geyer,1,1,0,13,14,2001,2014,eb1-dx
eb1-dx-8,2004,dx,eb1,1,8,124,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-9,2004,dx,eb1,1,9,180,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-1,2005,dx,eb1,1,1,63,boothi,1,1,0,18,20,2001,2020,eb1-dx
eb1-dx-10,2005,dx,eb1,1,10,171,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-11,2005,dx,eb1,1,11,125,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-12,2005,dx,eb1,1,12,127,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-13,2005,dx,eb1,1,13,176,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-14,2005,dx,eb1,1,14,112,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-15,2005,dx,eb1,1,15,222,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-2,2005,dx,eb1,1,2,262,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-3,2005,dx,eb1,1,3,91,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-4,2005,dx,eb1,1,4,188,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-456,2005,dx,eb1,1,456,84,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-6,2005,dx,eb1,1,6,181,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-7,2005,dx,eb1,1,7,143,geyer,1,1,0,13,14,2001,2014,eb1-dx
eb1-dx-8,2005,dx,eb1,1,8,133,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-9,2005,dx,eb1,1,9,180,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-1,2006,dx,eb1,1,1,66,boothi,1,1,0,18,20,2001,2020,eb1-dx
eb1-dx-10,2006,dx,eb1,1,10,176,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-11,2006,dx,eb1,1,11,137,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-12,2006,dx,eb1,1,12,143,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-13,2006,dx,eb1,1,13,174,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-14,2006,dx,eb1,1,14,125,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-15,2006,dx,eb1,1,15,228,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-2,2006,dx,eb1,1,2,258,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-3,2006,dx,eb1,1,3,110,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-4,2006,dx,eb1,1,4,215,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-456,2006,dx,eb1,1,456,89,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-6,2006,dx,eb1,1,6,203,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-7,2006,dx,eb1,1,7,NA,geyer,1,1,0,13,14,2001,2014,eb1-dx
eb1-dx-8,2006,dx,eb1,1,8,133,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-9,2006,dx,eb1,1,9,189,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-1,2007,dx,eb1,1,1,74,boothi,1,1,0,18,20,2001,2020,eb1-dx
eb1-dx-10,2007,dx,eb1,1,10,180,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-11,2007,dx,eb1,1,11,150,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-12,2007,dx,eb1,1,12,157,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-13,2007,dx,eb1,1,13,180,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-14,2007,dx,eb1,1,14,130,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-15,2007,dx,eb1,1,15,273,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-2,2007,dx,eb1,1,2,276,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-3,2007,dx,eb1,1,3,119,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-4,2007,dx,eb1,1,4,218,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-456,2007,dx,eb1,1,456,94,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-6,2007,dx,eb1,1,6,185,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-7,2007,dx,eb1,1,7,168,geyer,1,1,0,13,14,2001,2014,eb1-dx
eb1-dx-8,2007,dx,eb1,1,8,135,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-9,2007,dx,eb1,1,9,200,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-1,2008,dx,eb1,1,1,89,boothi,1,1,0,18,20,2001,2020,eb1-dx
eb1-dx-10,2008,dx,eb1,1,10,179,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-11,2008,dx,eb1,1,11,146,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-12,2008,dx,eb1,1,12,147,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-13,2008,dx,eb1,1,13,172,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-14,2008,dx,eb1,1,14,131,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-15,2008,dx,eb1,1,15,252,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-2,2008,dx,eb1,1,2,276,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-3,2008,dx,eb1,1,3,124,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-4,2008,dx,eb1,1,4,222,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-456,2008,dx,eb1,1,456,108,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-5,2008,dx,eb1,1,5,174,beb,1,1,0,15,20,2001,2020,eb1-dx
eb1-dx-6,2008,dx,eb1,1,6,225,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-7,2008,dx,eb1,1,7,192,geyer,1,1,0,13,14,2001,2014,eb1-dx
eb1-dx-8,2008,dx,eb1,1,8,135,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-9,2008,dx,eb1,1,9,201,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-1,2009,dx,eb1,1,1,95,boothi,1,1,0,18,20,2001,2020,eb1-dx
eb1-dx-10,2009,dx,eb1,1,10,192,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-11,2009,dx,eb1,1,11,157,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-12,2009,dx,eb1,1,12,156,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-13,2009,dx,eb1,1,13,186,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-14,2009,dx,eb1,1,14,147,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-15,2009,dx,eb1,1,15,279,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-2,2009,dx,eb1,1,2,284,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-3,2009,dx,eb1,1,3,131,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-4,2009,dx,eb1,1,4,234,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-456,2009,dx,eb1,1,456,114,boothi,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-5,2009,dx,eb1,1,5,200,beb,1,1,0,15,20,2001,2020,eb1-dx
eb1-dx-6,2009,dx,eb1,1,6,256,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-7,2009,dx,eb1,1,7,241,geyer,1,1,0,13,14,2001,2014,eb1-dx
eb1-dx-8,2009,dx,eb1,1,8,143,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-9,2009,dx,eb1,1,9,210,geyer,1,1,0,19,20,2001,2020,eb1-dx
eb1-dx-1,2010,dx,eb1,1,1,101,boothi,1,1,0,18,20,2001,2020,eb1-dx
